price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,year,day
400000.0,3,2.75,2220,5000,2.0,0,0,3,7,0,1993,0,98108,47.5515,-122.324,960,2015,0
530000.0,5,2.0,3020,6000,1.5,0,0,5,7,1160,1925,0,98126,47.5207,-122.378,1380,2014,0
365000.0,3,1.75,1820,5555,1.0,0,0,4,7,790,1939,0,98103,47.6867,-122.352,1420,2015,1
804000.0,4,2.5,2620,5060,2.0,0,0,3,9,0,2005,0,98116,47.5634,-122.394,900,2015,1
808250.0,3,2.0,1750,2640,1.0,0,0,3,8,740,1914,2005,98119,47.6419,-122.368,1750,2014,3
360000.0,4,2.5,2020,7289,2.0,0,0,3,7,0,1994,0,98031,47.401,-122.171,2090,2015,3
240000.0,3,1.75,1240,10956,1.0,0,0,3,6,0,1987,0,98042,47.3705,-122.15,1240,2014,3
335000.0,2,2.0,1380,5840,1.0,0,0,3,7,0,1988,0,98011,47.7732,-122.172,1810,2014,1
380000.0,3,1.75,1920,8775,1.0,0,0,3,7,0,1953,0,98166,47.4544,-122.351,1560,2014,4
194000.0,3,1.0,1400,7955,1.0,0,0,3,7,0,1964,0,98055,47.4848,-122.221,1160,2014,3
310000.0,3,1.0,1240,7194,1.0,0,0,3,6,150,1936,0,98011,47.7636,-122.202,2090,2015,2
258950.0,3,1.75,1440,8050,1.0,0,0,3,8,0,1985,0,98023,47.3187,-122.39,1790,2014,0
479000.0,2,2.25,1230,932,2.0,0,0,3,8,210,2004,0,98112,47.6192,-122.301,1230,2014,1
510000.0,5,1.5,1550,9750,1.0,0,0,4,7,0,1966,0,98033,47.6811,-122.169,1970,2014,0
400000.0,3,2.0,1760,6875,1.0,0,0,4,8,0,1967,0,98072,47.74,-122.093,1670,2014,2
680000.0,5,2.0,2140,5000,1.5,0,0,4,7,120,1913,0,98122,47.6044,-122.299,1810,2014,2
335000.0,3,1.75,2010,9417,1.0,0,0,4,8,510,1967,0,98030,47.37300000000001,-122.185,1200,2014,0
440000.0,4,2.25,2160,8119,1.0,0,0,3,8,1080,1966,0,98006,47.5443,-122.177,1850,2014,4
412250.0,2,2.0,1300,2983,1.0,0,0,3,8,0,2006,0,98053,47.703,-122.015,1510,2015,3
185000.0,3,1.5,1280,4031,2.0,0,0,4,6,0,1985,0,98002,47.3342,-122.215,1150,2014,3
286500.0,3,2.0,1840,8140,1.0,0,0,4,7,800,1975,0,98003,47.3106,-122.325,1600,2015,1
422000.0,4,2.5,3200,6691,2.0,0,0,3,7,0,2002,0,98038,47.367,-122.031,2610,2015,5
359900.0,4,2.5,2600,5188,2.0,0,0,3,8,0,2005,0,98038,47.3451,-122.04,2610,2015,0
560000.0,3,2.5,1960,6058,2.0,0,0,3,8,0,2002,0,98053,47.6319,-122.007,2480,2014,2
188000.0,1,1.0,550,16345,1.0,0,0,3,4,0,1945,0,98106,47.5181,-122.339,1100,2014,1
1190000.0,4,2.75,3020,8622,2.0,0,0,3,9,0,1976,2003,98004,47.5866,-122.201,3060,2014,2
635200.0,4,1.75,1640,4240,1.0,0,0,5,7,720,1921,0,98117,47.6766,-122.368,1300,2014,3
355000.0,3,1.75,1870,8250,2.0,0,0,3,7,0,1956,1979,98188,47.445,-122.285,1350,2015,1
544000.0,3,2.5,1760,1755,3.5,0,0,3,8,0,1998,0,98105,47.6688,-122.279,1700,2015,4
402000.0,3,1.5,1320,3145,2.0,0,0,3,7,0,1998,0,98144,47.5909,-122.297,1320,2015,2
575000.0,4,1.5,1430,4163,1.5,0,0,3,7,0,1910,0,98199,47.6606,-122.397,1500,2014,4
216000.0,3,1.75,1580,9705,1.0,0,0,4,7,0,1977,0,98042,47.3819,-122.09,1580,2014,3
850000.0,4,3.25,3090,6744,2.0,0,4,3,9,0,1923,2015,98177,47.768,-122.388,2020,2014,3
238000.0,3,2.0,1020,1204,2.0,0,0,3,7,300,2004,0,98126,47.5445,-122.376,1360,2014,4
625000.0,4,1.75,2180,4431,1.5,0,0,3,8,160,1912,0,98112,47.636,-122.302,1890,2015,0
1110000.0,5,3.25,3350,4000,2.0,0,0,4,8,840,1997,0,98105,47.6645,-122.291,1620,2014,1
820000.0,3,2.5,2510,5503,2.0,0,2,3,9,0,1995,0,98136,47.5419,-122.383,1790,2014,2
355000.0,3,2.5,1880,5290,1.0,0,0,3,8,630,1974,0,98108,47.5401,-122.3,2030,2014,0
495000.0,4,1.5,1810,7998,1.0,0,0,3,8,600,1960,0,98125,47.726000000000006,-122.297,1830,2015,1
398750.0,3,2.5,2230,4000,2.0,0,0,3,7,0,1954,0,98144,47.5801,-122.306,1310,2014,0
835000.0,4,2.5,3650,7784,2.0,0,0,3,9,0,2006,0,98052,47.7066,-122.101,3150,2014,2
705000.0,6,2.75,2830,10579,1.0,0,0,4,8,1400,1967,0,98005,47.636,-122.171,2060,2014,3
625000.0,4,1.5,2120,5000,2.0,0,0,4,8,0,1900,0,98122,47.6024,-122.296,1830,2015,0
550000.0,4,2.5,2090,6926,2.0,0,0,3,8,0,1990,0,98074,47.6339,-122.022,2000,2015,2
540000.0,3,1.5,2600,5085,1.0,0,0,4,7,1200,1940,0,98126,47.5659,-122.376,1320,2014,3
519000.0,2,1.0,830,2820,1.0,0,0,4,7,0,1920,0,98103,47.68899999999999,-122.347,1460,2014,2
311000.0,4,2.5,1975,8734,2.0,0,0,3,7,0,1996,0,98038,47.363,-122.034,1975,2015,2
305000.0,4,2.5,1900,7000,1.0,0,0,2,7,480,1968,0,98023,47.3092,-122.376,1600,2015,0
275000.0,4,1.5,1610,6923,1.0,0,0,3,6,600,1969,0,98198,47.3747,-122.306,1320,2014,4
450000.0,3,3.25,1770,1863,2.0,0,0,3,8,340,2003,0,98029,47.5478,-122.005,1410,2014,3
324000.0,2,1.0,1070,6000,1.0,0,0,3,7,0,1955,0,98133,47.7307,-122.332,1490,2014,3
565000.0,4,1.0,1540,2452,1.5,0,0,4,7,0,1906,0,98103,47.6522,-122.348,1290,2014,2
373000.0,4,1.75,1590,7920,2.0,0,0,4,7,0,1960,0,98133,47.7456,-122.336,1720,2014,0
613000.0,2,2.0,1170,1890,1.5,0,1,4,8,0,1927,0,98119,47.6402,-122.371,2160,2014,1
614000.0,4,2.25,2880,9996,1.0,0,0,4,8,960,1981,0,98072,47.7584,-122.143,2410,2014,4
595000.0,4,1.75,2510,8989,1.0,0,0,4,8,830,1964,0,98006,47.5569,-122.172,2510,2015,1
440000.0,2,1.0,1280,12086,1.0,0,0,3,7,430,1983,0,98074,47.63399999999999,-122.033,1280,2014,3
425000.0,3,1.5,1570,12412,1.0,0,3,3,8,0,1954,0,98166,47.438,-122.349,2130,2015,1
407000.0,2,1.0,740,6380,1.0,0,0,3,6,0,1912,0,98115,47.6929,-122.318,1800,2014,3
472000.0,3,1.5,1740,9038,1.0,0,0,4,7,0,1955,0,98007,47.5897,-122.136,1390,2014,0
472000.0,3,2.5,1180,1262,3.0,0,0,3,8,0,2010,0,98119,47.6381,-122.375,1180,2014,1
412000.0,3,1.75,1880,5752,1.0,0,0,4,7,940,1945,0,98126,47.5354,-122.378,1110,2014,1
717000.0,3,1.0,1150,5000,1.0,0,0,3,8,0,1959,2015,98117,47.6805,-122.369,1160,2015,0
425000.0,3,1.0,1320,7076,1.0,0,0,4,7,0,1959,0,98008,47.6131,-122.123,1510,2014,1
299999.0,4,2.0,1640,7200,1.0,0,0,5,6,820,1944,0,98166,47.4791,-122.347,1640,2014,1
254000.0,3,2.0,1470,7694,1.0,0,0,4,7,0,1992,0,98038,47.3539,-122.054,1580,2015,3
178500.0,3,1.0,900,10511,1.0,0,0,4,6,0,1961,0,98001,47.2883,-122.272,1460,2015,3
800000.0,3,1.75,1510,3600,1.0,0,0,5,8,280,1910,0,98119,47.6387,-122.363,1300,2014,4
420000.0,3,1.0,1440,5623,1.0,0,0,4,6,720,1922,0,98115,47.69600000000001,-122.319,1280,2014,3
319900.0,2,1.0,1380,9251,1.0,0,0,3,7,0,1940,0,98028,47.7486,-122.249,1870,2015,3
350000.0,2,1.5,1150,7552,1.0,0,1,3,7,0,1944,0,98125,47.7298,-122.286,1910,2015,0
491000.0,3,2.0,1250,1306,3.0,0,0,3,7,0,2000,0,98107,47.6705,-122.39,1320,2015,2
948000.0,3,2.5,3510,9824,2.0,0,0,3,9,0,2002,0,98075,47.5635,-122.032,3510,2015,1
900000.0,3,2.5,2260,9577,2.0,0,0,3,8,560,1925,2004,98117,47.6928,-122.399,1740,2014,2
198000.0,3,1.5,1430,7347,1.0,0,0,3,7,610,1980,0,98023,47.2927,-122.369,1430,2014,1
550000.0,3,2.5,2080,7749,2.0,0,0,3,8,0,1988,0,98029,47.5723,-122.021,2210,2014,1
190000.0,2,2.5,1370,3438,2.0,0,0,3,7,0,1987,0,98188,47.4606,-122.283,1370,2014,4
629000.0,4,2.25,1900,11171,1.0,0,0,3,8,620,1984,0,98006,47.56100000000001,-122.126,2330,2014,1
434000.0,3,1.75,1660,8301,1.0,0,0,5,7,0,1955,0,98028,47.7647,-122.263,1660,2014,1
415885.0,3,1.0,1310,4163,1.0,0,0,4,7,0,1964,0,98126,47.5301,-122.381,1120,2014,2
550000.0,3,2.5,1840,3035,1.0,0,0,3,7,920,1926,0,98105,47.6557,-122.327,1780,2014,0
272000.0,1,0.75,1040,6034,1.0,0,1,3,7,460,1991,0,98178,47.5078,-122.251,1560,2015,2
510000.0,3,2.0,1990,7405,1.0,0,0,5,7,0,1971,0,98006,47.5421,-122.172,2120,2014,3
530000.0,3,2.0,3080,17700,1.0,0,0,4,8,1340,1965,0,98166,47.4695,-122.366,2100,2014,3
355000.0,3,1.0,1200,16000,1.0,0,0,3,7,0,1970,0,98072,47.7452,-122.101,1960,2014,0
255000.0,4,1.0,1250,9102,1.0,0,0,3,7,0,1955,0,98148,47.4258,-122.327,1260,2015,0
790000.0,4,2.75,2640,9000,2.0,0,0,3,10,0,1990,0,98052,47.6481,-122.125,2980,2014,3
695000.0,5,1.75,1790,9335,2.0,0,0,5,8,0,1952,0,98004,47.5945,-122.201,1840,2014,1
255000.0,2,2.0,1140,8400,1.0,0,0,2,7,0,1954,0,98148,47.4351,-122.335,1130,2014,4
410000.0,3,2.25,1790,5794,1.5,0,0,3,7,410,1985,0,98072,47.7477,-122.171,2140,2014,2
650000.0,4,2.75,1910,16532,1.0,0,0,4,7,490,1940,0,98117,47.6952,-122.39,2300,2014,2
675000.0,4,1.75,1530,3615,1.5,0,0,4,7,0,1913,0,98103,47.6529,-122.334,1650,2015,2
332888.0,2,2.5,1050,1029,2.0,0,0,3,8,100,2007,0,98122,47.6018,-122.299,1350,2014,1
300000.0,3,1.75,1730,6900,1.0,0,0,4,7,600,1976,0,98031,47.3915,-122.188,1950,2015,4
320000.0,4,1.5,1100,11824,1.0,0,0,4,7,0,1954,0,98006,47.5704,-122.141,1380,2014,4
342500.0,5,2.25,2100,10726,1.0,0,0,4,7,1050,1963,0,98059,47.4922,-122.134,2100,2015,4
255000.0,1,0.5,880,1642,1.0,0,0,3,6,380,1910,0,98126,47.5732,-122.372,1410,2014,3
244000.0,3,2.5,1470,9337,2.0,0,0,3,7,0,1991,0,98155,47.7651,-122.323,1360,2014,0
1420000.0,5,3.25,3950,11438,2.0,0,2,3,10,520,2006,0,98033,47.6898,-122.189,2070,2015,2
218000.0,3,1.0,980,12812,1.0,0,0,3,7,0,1956,0,98168,47.4892,-122.306,1430,2014,0
359000.0,4,1.0,2180,10617,1.5,0,0,3,7,0,1950,0,98155,47.7522,-122.307,1360,2014,2
205000.0,3,2.5,1600,7295,2.0,0,0,2,7,0,1993,0,98042,47.3904,-122.165,1410,2015,2
500000.0,2,1.5,2070,5432,2.0,0,0,3,7,700,1951,0,98108,47.5571,-122.299,2070,2015,2
510000.0,4,2.5,3180,5405,2.0,0,0,3,7,0,2001,0,98059,47.4905,-122.14,2610,2015,4
412000.0,3,1.0,1660,6992,1.0,0,0,5,7,400,1952,0,98155,47.7576,-122.318,1390,2014,3
299950.0,2,1.5,1390,1756,3.0,0,0,3,7,0,2005,0,98133,47.7274,-122.357,1340,2015,2
1080000.0,4,3.0,2490,4325,1.5,0,0,3,8,800,1922,2003,98105,47.6628,-122.326,1960,2015,3
422500.0,4,2.5,2550,8824,2.0,0,0,3,9,0,1990,0,98031,47.3979,-122.212,2630,2014,1
410000.0,3,2.0,1270,10227,1.0,0,0,4,6,0,1968,0,98033,47.6876,-122.168,1470,2014,0
1400000.0,4,3.25,2980,7000,2.0,0,3,3,10,840,1900,2014,98144,47.5933,-122.292,2200,2014,2
245000.0,3,2.0,1470,8000,1.0,0,0,4,8,0,1974,0,98023,47.3191,-122.385,1980,2014,1
720000.0,4,3.0,3550,12327,1.5,0,0,4,10,1370,1990,0,98011,47.7533,-122.205,3170,2014,2
315000.0,2,1.0,780,7200,1.0,0,0,2,6,0,1935,0,98118,47.5609,-122.279,1750,2014,4
191950.0,2,2.5,1390,1302,2.0,0,0,3,7,0,1987,0,98003,47.3081,-122.329,1390,2015,1
455000.0,4,2.5,2440,5001,2.0,0,0,3,8,0,2005,0,98056,47.5108,-122.193,2260,2014,1
523000.0,3,1.5,1260,3135,1.5,0,0,3,8,0,1931,0,98116,47.5755,-122.388,1700,2014,4
250000.0,3,2.25,1640,4420,2.0,0,0,4,7,0,1918,0,98002,47.31100000000001,-122.21,1230,2014,4
294000.0,3,3.0,1670,4120,1.5,0,0,3,7,530,1929,2012,98055,47.4881,-122.199,1010,2015,1
490000.0,3,2.25,2380,6000,1.0,0,0,3,8,340,1961,0,98115,47.6955,-122.275,1680,2014,4
310000.0,4,1.0,1030,5750,1.0,0,0,3,7,0,1971,0,98126,47.553,-122.37,1250,2014,1
402000.0,4,1.75,1640,10500,1.0,0,0,4,7,630,1968,0,98052,47.6933,-122.116,1680,2014,0
589450.0,4,2.5,3190,7941,2.0,0,0,3,10,0,2005,0,98038,47.353,-122.002,3190,2014,0
219950.0,3,1.5,1200,8404,1.0,0,0,3,7,0,1964,0,98188,47.4482,-122.269,2120,2014,1
750000.0,3,2.25,2250,5301,2.0,0,0,4,8,740,1975,0,98115,47.6741,-122.271,2240,2014,2
478000.0,2,1.75,1960,6000,1.0,0,0,4,7,980,1904,0,98199,47.6531,-122.401,1650,2014,3
170000.0,3,1.0,1250,7015,1.0,0,0,3,7,0,1958,0,98188,47.4548,-122.29,1510,2014,0
1370000.0,2,2.25,2460,16940,1.5,0,4,4,9,530,1936,0,98117,47.6792,-122.404,2260,2014,4
319950.0,3,2.5,1700,7000,2.0,0,0,3,7,0,1996,0,98038,47.3798,-122.025,1950,2015,0
208417.0,2,1.0,840,4200,1.0,0,0,3,5,0,1938,0,98108,47.5292,-122.316,830,2014,0
410000.0,4,2.0,1900,5100,1.0,0,0,3,6,950,1914,1973,98117,47.6767,-122.38,1230,2014,0
590000.0,4,2.75,2160,4205,1.0,0,3,3,7,1080,1969,0,98125,47.7081,-122.276,2450,2014,4
648000.0,3,1.75,1610,10229,1.0,0,0,5,8,0,1961,0,98006,47.553,-122.174,2270,2015,2
465000.0,4,2.75,2190,3267,2.0,0,0,3,8,0,2004,0,98072,47.7751,-122.168,2190,2014,0
306000.0,3,1.75,1980,9800,1.0,0,0,3,7,0,1991,0,98030,47.3745,-122.224,1630,2014,0
617000.0,3,2.5,1880,5500,2.0,0,0,4,7,0,1947,2007,98199,47.657,-122.393,1230,2014,4
438750.0,3,1.75,1610,6480,1.0,0,0,4,7,0,1947,0,98125,47.7137,-122.307,1230,2014,2
1280000.0,4,3.0,3260,4500,2.0,0,0,3,9,960,1930,2014,98109,47.6314,-122.353,2410,2014,3
995000.0,5,3.25,3970,8029,2.0,0,2,3,9,1000,1979,0,98177,47.7764,-122.385,2520,2014,0
635000.0,5,2.75,2620,5500,1.5,0,0,3,7,910,1911,0,98117,47.6806,-122.388,1790,2015,2
215000.0,3,1.0,1180,9000,1.0,0,0,4,7,0,1970,0,98031,47.39,-122.166,1290,2014,0
530000.0,3,2.5,1365,1090,3.0,0,0,3,7,50,2003,0,98115,47.6776,-122.324,1360,2014,0
295000.0,2,1.0,720,4125,1.0,0,0,4,6,0,1943,0,98106,47.5245,-122.354,1000,2015,4
245000.0,3,2.25,1350,6775,1.0,0,0,3,7,420,1981,0,98032,47.3593,-122.289,1460,2015,0
700000.0,3,1.75,1990,13000,2.0,0,3,3,9,0,1980,0,98028,47.7439,-122.262,2880,2015,2
126000.0,1,1.0,610,4400,1.0,0,0,3,5,0,1922,0,98055,47.4865,-122.197,1090,2014,1
405000.0,3,2.0,1440,7425,1.0,0,0,4,7,0,1965,0,98034,47.7243,-122.185,1800,2014,3
869900.0,6,4.5,2750,4400,2.0,0,0,3,8,980,1987,0,98103,47.6883,-122.335,1860,2014,1
485000.0,3,1.75,1790,6775,1.0,0,2,3,8,0,1951,0,98126,47.5412,-122.377,1310,2015,1
400000.0,2,2.0,1050,1173,2.0,0,0,3,8,330,2004,0,98122,47.6181,-122.302,1340,2015,2
299950.0,3,2.5,1780,4650,2.0,0,0,3,7,0,2011,0,98038,47.386,-122.047,3050,2014,3
585000.0,4,2.5,2200,9099,2.0,0,0,3,8,0,1994,0,98034,47.733,-122.225,2270,2015,4
495000.0,4,2.0,1720,5413,2.0,0,0,3,7,250,1938,1980,98115,47.6929,-122.321,1510,2015,2
447000.0,3,2.25,1520,14080,2.0,0,0,3,7,0,1984,0,98074,47.6273,-122.059,1530,2014,0
206000.0,3,1.0,1320,9239,1.0,0,0,4,7,0,1968,0,98092,47.312,-122.183,1320,2015,4
500000.0,3,1.0,1070,4600,1.0,0,0,3,7,120,1930,0,98116,47.5627,-122.383,1090,2014,1
302500.0,4,2.5,1990,5511,2.0,0,0,3,8,0,1994,0,98030,47.3585,-122.191,1850,2014,4
391000.0,2,1.0,890,5423,1.0,0,0,3,6,0,1946,0,98117,47.6966,-122.368,1690,2014,2
250000.0,3,2.0,1440,5457,2.0,0,0,3,7,0,1986,0,98038,47.3784,-122.046,1480,2014,3
435000.0,4,2.5,2440,5350,2.0,0,0,3,7,0,2003,0,98059,47.4891,-122.149,2440,2014,2
160000.0,4,2.25,1800,14722,1.0,0,0,3,7,360,1962,0,98055,47.4874,-122.223,2400,2015,2
451000.0,5,3.0,2260,6508,1.0,0,0,3,7,930,2003,0,98155,47.7508,-122.322,1940,2014,1
206000.0,2,1.0,810,7158,1.0,0,0,5,6,0,1944,0,98168,47.4882,-122.325,1090,2014,0
590000.0,4,2.75,2240,5400,2.0,0,0,4,7,700,1940,0,98116,47.5785,-122.402,1830,2014,1
1240000.0,5,3.5,3180,4628,2.0,0,0,3,10,760,2001,0,98199,47.6423,-122.394,2060,2015,3
395000.0,6,2.25,2950,11200,1.0,0,0,4,7,1250,1970,0,98072,47.7476,-122.087,1790,2015,0
419000.0,5,3.0,2190,9652,2.0,0,0,3,7,0,1999,0,98178,47.5049,-122.239,1440,2015,6
592350.0,2,2.0,1570,4665,1.0,0,0,3,8,0,2006,0,98053,47.709,-122.017,2165,2014,1
855000.0,5,3.25,3420,5669,2.0,0,0,3,9,800,2003,0,98027,47.5366,-122.067,3310,2014,2
771000.0,4,2.5,2420,7200,2.0,0,0,3,9,0,1991,0,98033,47.6893,-122.197,2650,2014,1
545000.0,4,1.75,1910,6731,1.0,0,0,4,7,700,1953,0,98116,47.5693,-122.391,1780,2014,1
615000.0,3,1.75,1780,5175,1.0,0,0,4,7,790,1927,0,98116,47.5696,-122.386,1780,2015,3
625500.0,2,1.0,2160,7439,1.0,0,0,4,6,860,1953,0,98115,47.6981,-122.286,1680,2015,4
232000.0,3,1.5,1460,15000,1.0,0,0,3,7,0,1966,0,98001,47.3182,-122.271,1510,2014,1
168000.0,3,1.5,1370,7439,1.0,0,0,4,6,0,1963,0,98055,47.4499,-122.189,2350,2014,0
238000.0,3,1.5,1370,7439,1.0,0,0,4,6,0,1963,0,98055,47.4499,-122.189,2350,2015,2
460000.0,3,1.75,1210,7500,1.0,0,0,3,7,0,1951,0,98027,47.5294,-122.033,1250,2015,0
900000.0,3,2.5,2850,11535,1.0,0,1,3,8,1170,1952,2008,98155,47.74800000000001,-122.288,2670,2014,0
289950.0,3,1.0,1090,8280,1.0,0,0,3,6,0,1947,2006,98155,47.7562,-122.318,1060,2014,1
265000.0,3,1.75,1450,5858,1.0,0,0,4,7,0,1991,0,98038,47.3482,-122.037,1520,2015,4
370000.0,3,1.5,1320,7201,1.0,0,0,3,7,0,1971,0,98034,47.7126,-122.211,1380,2014,3
240000.0,2,1.5,1670,9880,1.0,0,0,4,7,0,1941,1963,98146,47.4864,-122.348,1670,2014,2
232000.0,4,2.0,1440,5911,1.0,0,0,5,5,0,1943,0,98056,47.5072,-122.181,1500,2014,2
237502.0,3,1.0,980,7560,1.0,0,0,3,7,0,1951,0,98126,47.5256,-122.375,1300,2014,1
218000.0,3,1.5,1140,4875,1.0,0,0,5,6,0,1970,0,98042,47.3684,-122.08,980,2015,3
205000.0,3,1.5,1120,8366,1.0,0,0,3,7,0,1968,0,98042,47.3632,-122.11,1260,2014,2
350000.0,3,3.25,1460,1592,2.0,0,0,3,8,330,2006,0,98126,47.5481,-122.374,1560,2014,2
256000.0,4,2.5,2050,5787,2.0,0,0,3,7,0,2002,0,98198,47.3527,-122.315,2030,2014,2
275000.0,3,1.0,1250,7654,1.0,0,0,3,7,250,1952,0,98125,47.7289,-122.291,1310,2014,2
372000.0,4,2.5,2520,9604,2.0,0,0,3,9,0,1990,0,98031,47.3893,-122.216,2540,2015,4
688888.0,3,3.25,2580,9825,1.5,0,1,4,9,820,1978,0,98027,47.5314,-122.054,2140,2015,3
530000.0,5,2.25,2140,7910,1.0,0,0,3,7,1070,1962,0,98007,47.6071,-122.137,1680,2014,2
365000.0,4,2.5,1800,5070,1.0,0,0,5,7,720,1979,0,98118,47.5303,-122.28,1870,2014,0
312000.0,4,2.5,1790,10584,1.0,0,0,4,7,500,1981,0,98031,47.4061,-122.188,1730,2015,0
400000.0,2,1.75,1250,7680,1.0,0,0,3,7,0,1922,1968,98126,47.5242,-122.371,1250,2014,4
278750.0,2,2.0,800,5765,1.0,0,0,4,6,0,1936,0,98133,47.7024,-122.346,1160,2014,4
510000.0,3,2.0,1410,11995,1.0,0,0,4,8,0,1965,0,98006,47.5718,-122.127,2690,2015,2
527700.0,2,2.25,1330,806,3.0,0,0,3,8,0,2009,0,98117,47.6904,-122.395,1320,2015,1
740000.0,4,2.75,2890,4000,1.5,0,0,4,9,700,1931,0,98109,47.6419,-122.351,2280,2015,2
512000.0,4,2.5,2550,17209,2.0,0,0,3,9,0,1996,0,98059,47.4836,-122.136,2840,2014,4
362000.0,5,2.5,2880,8216,2.0,0,0,3,8,0,2001,0,98030,47.3747,-122.185,1960,2014,2
225000.0,3,1.0,660,6600,1.0,0,0,4,5,0,1940,0,98168,47.4842,-122.33,1320,2015,4
491500.0,3,2.25,1470,4322,2.0,0,0,3,7,0,1985,0,98029,47.5672,-122.018,1610,2014,0
429950.0,4,1.75,1700,10230,1.0,0,0,3,8,380,1959,0,98133,47.7453,-122.351,2000,2015,2
375000.0,3,1.0,1040,9800,1.0,0,0,4,7,0,1955,0,98006,47.5765,-122.155,1280,2014,0
199400.0,2,1.0,880,4000,1.0,0,0,4,6,0,1916,0,98106,47.5331,-122.352,1430,2014,2
364900.0,4,2.5,2490,9346,2.0,0,2,3,9,0,1996,0,98042,47.3831,-122.147,2650,2015,0
324950.0,3,1.5,1210,7560,1.0,0,0,3,7,0,1941,0,98126,47.5255,-122.374,980,2014,4
467000.0,5,2.0,2080,4000,1.0,0,0,4,6,1040,1909,0,98144,47.5858,-122.308,1940,2015,0
380000.0,3,1.0,1380,5400,1.0,0,0,4,7,0,1954,0,98125,47.7134,-122.288,1190,2014,4
250000.0,3,2.25,1620,10850,1.0,0,0,3,7,0,1966,0,98055,47.4437,-122.194,1910,2014,0
700000.0,4,1.0,1680,4021,1.5,0,0,3,7,0,1921,0,98103,47.6663,-122.332,1710,2014,1
206990.0,3,1.0,1330,9620,1.0,0,0,5,6,0,1976,0,98092,47.3174,-122.127,1300,2014,3
670000.0,3,1.75,1730,3400,1.0,0,0,5,7,760,1928,0,98107,47.6662,-122.364,1640,2015,0
315000.0,2,1.0,790,6969,1.0,0,0,3,6,0,1955,1984,98052,47.6978,-122.164,1380,2014,1
419000.0,3,1.5,1500,8272,1.0,0,0,4,7,0,1958,0,98177,47.7741,-122.38,1630,2014,2
335000.0,4,2.5,1980,4745,2.0,0,0,3,7,0,2004,0,98038,47.3495,-122.04,1980,2014,3
397000.0,3,1.75,1340,5100,1.0,0,0,3,7,0,1953,0,98103,47.694,-122.348,1550,2014,4
370000.0,2,1.0,750,2020,1.0,0,0,3,7,0,1908,0,98122,47.6175,-122.301,1630,2015,2
330000.0,4,2.25,1790,9920,1.0,0,0,4,7,620,1969,0,98059,47.5126,-122.149,1990,2014,3
399000.0,3,2.0,1940,16300,1.0,0,0,3,7,800,1978,0,98155,47.774,-122.283,1940,2014,4
249900.0,3,2.0,1220,6404,1.0,0,0,3,7,0,1994,0,98038,47.3523,-122.059,1570,2014,3
717000.0,3,1.5,1310,3880,1.0,0,0,3,7,220,1956,0,98117,47.6821,-122.392,1570,2014,1
319000.0,4,2.5,1930,8336,2.0,0,0,3,8,0,1995,0,98031,47.4016,-122.166,2280,2014,3
635000.0,4,3.0,2100,3800,2.0,0,0,3,8,0,1972,0,98115,47.6807,-122.291,1320,2015,4
355000.0,3,1.0,1180,7573,1.0,0,0,4,7,0,1977,0,98155,47.7372,-122.294,1320,2014,2
585000.0,4,1.75,3140,12519,1.0,0,0,3,7,820,1951,0,98033,47.6941,-122.173,2240,2014,0
320000.0,3,2.0,2320,7800,1.0,0,0,4,7,1160,1960,0,98168,47.5141,-122.316,1380,2014,0
305495.0,3,1.75,2110,10200,2.0,0,0,4,7,0,1966,0,98059,47.4744,-122.154,1800,2014,2
240000.0,4,2.0,1790,14690,1.0,0,1,4,7,120,1960,0,98198,47.3965,-122.321,2440,2014,3
199950.0,5,2.5,1740,8750,1.0,0,0,4,7,0,1959,0,98198,47.3904,-122.299,1740,2014,0
255000.0,4,2.25,1680,3179,2.0,0,0,3,8,0,2002,0,98092,47.3258,-122.186,1678,2014,2
289000.0,4,2.25,1930,8925,1.0,0,0,4,8,0,1974,0,98058,47.4501,-122.128,1930,2014,0
494500.0,4,3.0,3760,8804,2.0,0,0,3,8,1290,2002,0,98056,47.5161,-122.191,1960,2014,4
746000.0,3,2.25,2370,9619,1.0,0,0,4,8,720,1973,0,98052,47.6366,-122.099,1960,2014,2
385000.0,4,3.0,2120,13000,2.0,0,0,4,8,0,1978,0,98059,47.4745,-122.141,2180,2014,3
688100.0,4,2.5,2370,10513,2.0,0,0,4,8,0,1987,0,98052,47.6915,-122.099,2110,2014,1
870300.0,4,2.5,2350,3150,1.5,0,0,4,8,660,1910,0,98103,47.6605,-122.335,1750,2014,0
310000.0,3,1.0,1180,8474,1.5,0,0,3,7,0,1956,0,98155,47.7416,-122.327,1180,2014,2
500000.0,3,2.5,2270,5654,2.0,0,0,3,8,0,1999,0,98133,47.7733,-122.351,1770,2015,3
255000.0,3,2.25,1830,7770,1.0,0,0,4,7,430,1977,0,98042,47.3925,-122.161,1960,2014,3
154500.0,3,1.0,890,9465,1.0,0,0,3,6,0,1957,0,98148,47.4388,-122.328,1590,2014,2
425000.0,3,2.25,1820,8058,1.0,0,0,3,7,560,1974,0,98034,47.7241,-122.168,1850,2014,4
700000.0,4,2.5,2440,7491,2.0,0,0,4,10,0,1988,0,98029,47.56100000000001,-122.019,2490,2014,0
